Customer ID,Recency,Frequency,Monetary,customer_lifespan,total_transactions,avg_order_value,max_order_value,cluster,segment
13381.0,31,12,8224.37,706,356,23.10216292134832,102.0,0,High Value
13382.0,280,5,1387.58,451,86,16.134651162790696,35.7,1,At Risk
13383.0,543,1,305.28000000000003,0,1,305.28000000000003,305.28000000000003,1,At Risk
13384.0,30,11,6680.83,469,264,25.30617424242424,232.0,0,High Value
13385.0,329,1,534.57,0,35,15.273428571428571,49.9,1,At Risk
13386.0,413,2,835.46,22,31,26.950322580645164,60.0,1,At Risk
13387.0,416,1,186.94,0,71,2.632957746478873,9.95,1,At Risk
13388.0,130,3,1185.65,472,69,17.183333333333334,53.1,0,At Risk
13389.0,10,3,797.96,221,51,15.646274509803922,30.0,0,At Risk
13390.0,74,1,544.08,0,13,41.8523076923077,119.4,0,At Risk
13391.0,203,1,59.8,0,1,59.8,59.8,0,At Risk
13392.0,676,1,91.14,0,8,11.3925,17.700000000000003,1,At Risk
13393.0,583,4,1131.45,148,69,16.397826086956524,108.0,1,At Risk
13394.0,1,19,6621.7,736,409,16.18997555012225,75.60000000000001,0,High Value
13395.0,184,3,1180.23,236,81,14.57074074074074,60.48,0,At Risk
13396.0,28,2,1360.99,290,43,31.65093023255814,118.8,0,At Risk
13397.0,72,10,3191.87,616,89,35.863707865168536,162.72,0,Regular
13398.0,191,2,670.34,256,39,17.18820512820513,35.7,0,At Risk
13399.0,463,3,275.4,54,15,18.36,19.5,1,At Risk
13400.0,582,1,310.83,0,23,13.514347826086956,19.5,1,At Risk
13402.0,126,4,1226.85,437,79,15.52974683544304,53.1,0,At Risk
13403.0,17,3,229.5,705,9,25.5,45.0,0,At Risk
13404.0,0,2,252.49,211,11,22.953636363636363,63.74999999999999,0,At Risk
13405.0,73,6,1213.811,650,43,28.228162790697677,87.6,0,Regular
13406.0,426,2,568.92,204,9,63.21333333333333,91.8,1,At Risk
13407.0,578,3,2244.7,83,85,26.408235294117645,61.2,1,At Risk
13408.0,1,106,50174.782,733,826,60.74428813559322,306.0,0,High Value
13410.0,23,9,2201.96,707,50,44.0392,306.0,0,Regular
13411.0,106,1,213.55,0,18,11.863888888888887,34.65,0,At Risk
13412.0,619,1,487.35,0,34,14.333823529411765,30.6,1,At Risk
13413.0,639,6,429.44,47,43,9.986976744186046,120.0,1,Regular
13414.0,133,6,2494.14,469,55,45.348,432.0,0,Regular
13415.0,472,4,784.17,255,101,7.764059405940594,51.0,1,At Risk
13416.0,43,3,940.8,692,26,36.18461538461538,79.2,0,At Risk
13417.0,4,6,1669.49,664,77,21.681688311688312,51.0,0,Regular
13418.0,11,31,11559.66,716,537,21.5263687150838,250.0,0,High Value
13419.0,63,1,221.06,0,16,13.81625,25.200000000000003,0,At Risk
13420.0,149,2,159.85,20,8,19.98125,38.25,0,At Risk
13421.0,39,8,4058.75,622,265,15.316037735849056,81.6,0,Regular
13422.0,63,1,2626.3,0,127,20.67952755905512,75.0,0,At Risk
13423.0,428,1,217.03,0,12,18.085833333333333,30.0,1,At Risk
13424.0,449,1,572.77,0,40,14.31925,22.5,1,At Risk
13425.0,107,5,3390.4300000000003,471,177,19.154971751412432,88.80000000000001,0,At Risk
13426.0,0,22,8167.38,729,343,23.81160349854228,149.4,0,High Value
13427.0,18,6,1006.53,702,52,19.356346153846157,79.2,0,Regular
13428.0,9,3,478.54,504,138,3.46768115942029,17.700000000000003,0,At Risk
13429.0,10,4,1006.8,64,67,15.02686567164179,51.0,0,At Risk
13430.0,18,2,679.45,67,49,13.866326530612248,51.0,0,At Risk
13431.0,66,8,3316.24,592,129,25.707286821705427,183.6,0,Regular
13432.0,570,2,439.1,40,111,3.955855855855856,27.04,1,At Risk
13433.0,500,4,658.32,195,24,27.430000000000003,175.2,1,At Risk
13434.0,73,5,1666.86,581,35,47.62457142857144,177.60000000000002,0,At Risk
13435.0,4,9,4447.33,494,149,29.84785234899329,180.0,0,Regular
13436.0,1,1,196.89,0,12,16.4075,25.5,0,At Risk
13437.0,13,7,3408.06,175,167,20.40754491017964,102.0,0,Regular
13438.0,546,1,46.5,0,1,46.5,46.5,1,At Risk
13439.0,254,3,986.61,270,167,5.907844311377246,27.84,0,At Risk
13440.0,422,7,1295.25,28,59,21.953389830508478,83.4,1,Regular
13441.0,91,2,720.9,339,38,18.971052631578942,81.12,0,At Risk
13442.0,666,3,419.87,70,38,11.04921052631579,45.95,1,At Risk
13443.0,448,6,1273.16,228,200,6.3658,79.9,1,Regular
13444.0,373,2,619.08,131,57,10.861052631578948,29.700000000000003,1,At Risk
13445.0,625,1,241.9,0,7,34.55714285714286,81.6,1,At Risk
13446.0,429,11,3881.89,233,192,20.21817708333333,152.64,1,Regular
13447.0,22,3,1129.14,12,59,19.13796610169492,53.55,0,At Risk
13448.0,16,13,8745.93,717,533,16.408874296435272,359.71,0,High Value
13449.0,23,1,291.88,0,19,15.362105263157895,34.0,0,At Risk
13450.0,26,13,4120.04,576,147,28.02748299319728,103.68,0,Regular
13451.0,25,11,7090.06,601,1022,6.937436399217222,39.8,0,High Value
13452.0,258,3,729.8,213,3,243.26666666666665,295.0,1,At Risk
13453.0,165,3,781.69,236,40,19.542250000000003,39.8,0,At Risk
13454.0,640,1,219.87,0,23,9.559565217391304,35.400000000000006,1,At Risk
13455.0,24,6,2212.99,706,114,19.412192982456144,63.75,0,Regular
13456.0,17,6,1766.72,189,63,28.0431746031746,207.50000000000003,0,Regular
13457.0,688,2,148.22,48,9,16.468888888888888,46.8,1,At Risk
13458.0,6,16,11959.27,381,485,24.65828865979381,122.4,0,High Value
13459.0,624,2,1160.41,57,73,15.896027397260276,39.6,1,At Risk
13460.0,28,2,183.44,20,17,10.790588235294118,17.0,0,At Risk
13461.0,38,6,4160.0,558,62,67.09677419354838,208.8,0,Regular
13462.0,252,5,1153.85,473,71,16.251408450704226,39.6,0,At Risk
13464.0,57,6,3097.64,559,151,20.514172185430464,68.0,0,Regular
13465.0,445,2,931.12,139,34,27.385882352941177,175.2,1,At Risk
13466.0,183,5,1013.35,444,55,18.424545454545456,51.0,0,At Risk
13467.0,10,2,1071.91,25,98,10.937857142857144,39.8,0,At Risk
13468.0,1,72,12793.28,734,693,18.4607215007215,163.2,0,High Value
13469.0,652,1,82.4,0,6,13.733333333333334,19.9,1,At Risk
13470.0,98,2,165.0,15,10,16.5,16.5,0,At Risk
13471.0,0,4,2501.84,46,254,9.84976377952756,45.0,0,At Risk
13472.0,463,2,592.24,91,28,21.15142857142857,47.6,1,At Risk
13473.0,60,8,2657.76,663,70,37.968,306.0,0,Regular
13474.0,235,3,646.59,258,126,5.131666666666667,22.95,0,At Risk
13475.0,190,4,1431.78,107,86,16.648604651162792,76.32000000000001,0,At Risk
13476.0,178,5,2061.4700000000003,466,106,19.447830188679248,125.0,0,At Risk
13477.0,37,11,2819.17,646,157,17.956496815286624,90.0,0,Regular
13478.0,468,5,2215.78,207,125,17.72624,51.0,1,At Risk
13479.0,200,4,851.37,276,53,16.063584905660377,39.6,0,At Risk
13480.0,416,2,627.82,262,41,15.31268292682927,26.0,1,At Risk
13481.0,45,11,3830.84,689,224,17.101964285714285,41.6,0,Regular
13482.0,231,2,336.09,395,20,16.804499999999997,23.4,0,At Risk
13483.0,65,1,140.34,0,10,14.034,30.0,0,At Risk
13484.0,240,3,790.72,398,39,20.2748717948718,67.5,0,At Risk
13485.0,232,11,3019.2200000000003,503,158,19.108987341772156,101.7,0,Regular
13486.0,77,3,1122.41,76,69,16.2668115942029,39.6,0,At Risk
13487.0,57,5,846.87,677,49,17.283061224489796,35.400000000000006,0,At Risk
13488.0,16,23,14205.96,666,679,20.921885125184097,238.8,0,High Value
13489.0,104,4,449.52,189,14,32.10857142857143,158.4,0,At Risk
13490.0,653,1,154.25,0,8,19.28125,29.9,1,At Risk
13491.0,51,27,4467.66,681,261,17.117471264367815,75.0,0,Regular
13492.0,135,3,1269.84,78,50,25.3968,67.5,0,At Risk
13493.0,274,2,618.63,11,8,77.32875,156.6,1,At Risk
13494.0,311,1,316.26000000000005,0,18,17.570000000000004,35.400000000000006,1,At Risk
13495.0,7,10,4863.31,724,133,36.566240601503765,135.0,0,Regular
13496.0,10,2,653.33,349,35,18.66657142857143,70.80000000000001,0,At Risk
13497.0,282,6,1166.8300000000002,386,58,20.117758620689656,40.8,1,Regular
13498.0,729,1,327.38,0,17,19.25764705882353,51.0,1,At Risk
13499.0,17,5,1159.11,252,42,27.597857142857144,102.0,0,At Risk
13500.0,22,4,1466.3,378,85,17.250588235294117,39.6,0,At Risk
13501.0,287,3,2885.11,282,114,25.30798245614035,102.0,1,At Risk
13502.0,16,5,780.5,531,33,23.651515151515152,107.1,0,At Risk
13503.0,70,6,1859.24,589,189,9.837248677248676,81.2,0,Regular
13504.0,63,1,295.93,0,22,13.451363636363636,22.5,0,At Risk
13505.0,72,4,4393.63,159,215,20.435488372093022,320.0,0,At Risk
13506.0,315,5,1338.08,144,81,16.519506172839506,44.55,1,At Risk
13507.0,2,4,2479.16,142,162,15.303456790123455,39.6,0,At Risk
13508.0,243,2,287.05,399,28,10.251785714285717,27.25,0,At Risk
13509.0,8,8,1114.72,498,49,22.74938775510204,127.2,0,Regular
13510.0,0,11,4558.29,717,289,15.772629757785468,40.8,0,Regular
13511.0,676,1,282.76,0,5,56.552,130.8,1,At Risk
13512.0,260,4,713.39,322,39,18.292051282051283,45.0,1,At Risk
13513.0,126,3,824.59,528,40,20.61475,91.44,0,At Risk
13514.0,73,4,815.9000000000001,608,21,38.85238095238096,79.2,0,At Risk
13515.0,72,6,1265.82,571,76,16.655526315789473,81.6,0,Regular
13516.0,20,4,1685.26,396,61,27.6272131147541,180.0,0,At Risk
13517.0,59,3,2128.42,120,141,15.09517730496454,35.400000000000006,0,At Risk
13518.0,85,1,627.16,0,36,17.42111111111111,35.400000000000006,0,At Risk
13519.0,77,2,343.21,364,19,18.063684210526315,29.96,0,At Risk
13520.0,58,11,6606.0,663,199,33.19597989949749,200.0,0,High Value
13521.0,0,3,1071.73,8,418,2.5639473684210525,17.0,0,At Risk
13522.0,29,1,125.8,0,5,25.160000000000004,35.7,0,At Risk
13523.0,32,6,4534.57,369,201,22.56004975124378,165.0,0,Regular
13524.0,40,5,680.1800000000001,179,27,25.19185185185185,40.8,0,At Risk
13525.0,14,2,628.78,233,6,104.79666666666668,232.0,0,At Risk
13526.0,737,2,1182.0,0,44,26.863636363636363,244.8,1,At Risk
13527.0,33,12,4541.29,653,443,10.251218961625282,35.8,0,Regular
13529.0,78,2,307.76,125,15,20.517333333333333,50.85,0,At Risk
13530.0,633,1,402.98,0,18,22.387777777777774,35.400000000000006,1,At Risk
13531.0,204,6,1433.07,531,75,19.1076,41.6,0,Regular
13532.0,33,1,210.31,0,66,3.1865151515151515,30.0,0,At Risk
13533.0,182,3,269.09,84,75,3.5878666666666663,13.05,0,At Risk
13534.0,1,35,7720.900000000001,517,392,19.696173469387755,58.5,0,High Value
13535.0,402,1,89.5,0,1,89.5,89.5,1,At Risk
13536.0,0,7,3444.39,74,178,19.35050561797753,89.10000000000001,0,Regular
13537.0,425,2,717.85,26,42,17.09166666666667,39.8,1,At Risk
13538.0,42,12,3103.13,632,142,21.853028169014085,70.8,0,Regular
13539.0,85,7,1569.36,504,86,18.248372093023253,63.5,0,Regular
13540.0,466,3,632.39,188,32,19.7621875,35.7,1,At Risk
13541.0,426,2,785.25,143,10,78.525,163.2,1,At Risk
13542.0,376,17,3959.49,352,331,11.962205438066466,76.19999999999999,1,Regular
13543.0,633,2,1439.61,52,47,30.63,81.6,1,At Risk
13544.0,39,6,790.2,605,238,3.320168067226891,25.5,0,Regular
13545.0,390,2,364.93,153,54,6.757962962962963,30.6,1,At Risk
13546.0,11,5,1086.24,411,152,7.146315789473684,51.0,0,At Risk
13547.0,407,1,167.08,0,44,3.797272727272728,23.8,1,At Risk
13548.0,95,3,901.44,375,184,4.899130434782609,54.18,0,At Risk
13549.0,25,8,1005.8,361,59,17.047457627118646,45.0,0,Regular
13550.0,382,1,342.55,0,42,8.155952380952382,34.8,1,At Risk
13551.0,318,2,244.2,346,5,48.84,152.39999999999998,1,At Risk
13552.0,65,22,6948.92,592,207,33.56966183574879,175.2,0,High Value
13553.0,674,1,499.6,0,89,5.613483146067416,27.9,1,At Risk
13554.0,379,7,1629.35,66,197,8.270812182741116,59.7,1,Regular
13555.0,73,13,8891.84,615,397,22.39758186397985,229.5,0,High Value
13556.0,428,2,200.82,6,9,22.313333333333333,45.0,1,At Risk
13557.0,27,13,3032.26,702,180,16.84588888888889,60.0,0,Regular
13558.0,5,4,594.52,62,169,3.517869822485207,16.6,0,At Risk
13559.0,512,2,990.0,30,2,495.0,660.0,1,At Risk
13560.0,6,1,171.42000000000002,0,32,5.3568750000000005,14.75,0,At Risk
13561.0,215,11,1803.4,433,229,7.875109170305677,81.6,0,Regular
13562.0,81,8,4838.18,612,196,24.684591836734697,170.0,0,Regular
13563.0,83,2,777.53,55,49,15.867959183673468,165.0,0,At Risk
13564.0,143,37,16498.97,593,1200,13.749141666666668,550.64,0,High Value
13565.0,18,3,414.8,391,60,6.913333333333333,37.5,0,At Risk
13566.0,40,5,1688.6,598,366,4.613661202185792,47.6,0,At Risk
13567.0,427,4,1079.29,113,201,5.369601990049751,30.0,1,At Risk
13568.0,172,1,187.05,0,43,4.3500000000000005,11.8,0,At Risk
13569.0,16,4,726.54,411,179,4.058882681564246,16.95,0,At Risk
13570.0,242,1,239.49,0,27,8.870000000000001,40.56,0,At Risk
13571.0,12,26,4537.26,718,673,6.74184249628529,76.5,0,Regular
13572.0,205,1,1384.25,0,33,41.946969696969695,157.92000000000002,0,At Risk
13573.0,49,6,904.52,586,87,10.396781609195402,84.5,0,Regular
13574.0,410,1,404.45,0,91,4.444505494505495,25.5,1,At Risk
13575.0,22,5,732.07,152,46,15.914565217391305,41.6,0,At Risk
13576.0,9,28,11202.59,721,268,41.80070895522388,244.08,0,High Value
13577.0,24,11,3489.28,699,168,20.76952380952381,99.0,0,Regular
13578.0,408,1,147.66,0,9,16.406666666666666,61.2,1,At Risk
13579.0,14,5,1374.34,644,81,16.967160493827162,47.7,0,At Risk
13580.0,405,1,107.75,0,5,21.55,39.95,1,At Risk
13581.0,308,2,280.53000000000003,104,33,8.500909090909092,31.8,1,At Risk
13582.0,389,2,241.68,227,11,21.97090909090909,47.2,1,At Risk
13583.0,155,2,1445.031,523,96,15.05240625,31.6,0,At Risk
13584.0,306,3,385.7,369,80,4.82125,27.25,1,At Risk
13585.0,530,3,684.54,207,39,17.552307692307693,34.8,1,At Risk
13586.0,540,1,127.28,0,20,6.364,19.8,1,At Risk
13587.0,63,4,1673.5,599,30,55.78333333333333,299.4,0,At Risk
13588.0,15,9,2478.95,239,174,14.246839080459768,39.6,0,Regular
13589.0,14,6,1120.74,719,52,21.552692307692308,90.0,0,Regular
13590.0,10,18,6336.04,726,406,15.606009852216747,113.76,0,High Value
13591.0,64,7,2093.94,660,101,20.732079207920798,76.5,0,Regular
13592.0,35,4,247.96,228,16,15.4975,32.849999999999994,0,At Risk
13593.0,107,14,5493.29,538,408,13.463946078431372,85.0,0,High Value
13594.0,52,2,533.32,432,33,16.161212121212124,33.0,0,At Risk
13595.0,516,3,784.48,129,143,5.485874125874126,64.5,1,At Risk
13596.0,5,2,664.11,7,146,4.548698630136986,24.9,0,At Risk
13597.0,399,2,396.71,2,17,23.335882352941177,65.4,1,At Risk
13598.0,46,5,761.96,604,92,8.28217391304348,81.6,0,At Risk
13599.0,0,33,9811.04,737,392,25.028163265306123,165.0,0,High Value
13600.0,311,2,518.42,321,41,12.644390243902436,74.75,1,At Risk
13601.0,44,4,1159.99,501,185,6.270216216216216,29.700000000000003,0,At Risk
13602.0,64,4,1025.17,495,58,17.67534482758621,30.6,0,At Risk
13603.0,25,1,164.34,0,27,6.086666666666667,17.9,0,At Risk
13604.0,658,1,717.62,0,21,34.172380952380955,97.5,1,At Risk
13605.0,386,2,522.67,184,53,9.861698113207549,39.0,1,At Risk
13606.0,28,3,276.75,282,40,6.91875,30.6,0,At Risk
13607.0,39,2,1075.81,362,121,8.89099173553719,25.5,0,At Risk
13608.0,540,1,232.05,0,34,6.825,29.5,1,At Risk
13609.0,592,1,167.35,0,7,23.90714285714285,39.9,1,At Risk
13610.0,11,14,2103.71,691,399,5.272456140350878,51.0,0,Regular
13611.0,88,10,3297.9300000000003,647,226,14.592610619469028,60.84,0,Regular
13612.0,632,1,818.29,0,50,16.3658,35.400000000000006,1,At Risk
13613.0,452,5,1039.85,207,59,17.62457627118644,35.7,1,At Risk
13614.0,23,6,2332.74,527,264,8.836136363636363,50.85,0,Regular
13615.0,318,8,6272.53,361,367,17.091362397820163,295.0,1,High Value
13616.0,567,2,283.85,122,35,8.110000000000001,31.2,1,At Risk
13617.0,39,8,1278.75,454,107,11.950934579439252,63.75,0,Regular
13618.0,173,1,177.34,0,13,13.64153846153846,30.0,0,At Risk
13619.0,544,2,224.94,129,45,4.998666666666667,15.3,1,At Risk
13620.0,527,1,112.34,0,5,22.468,60.0,1,At Risk
13621.0,116,1,213.85,0,19,11.255263157894737,20.0,0,At Risk
13622.0,695,1,658.95,0,32,20.5921875,59.5,1,At Risk
13623.0,30,10,2533.06,706,284,8.919225352112676,109.5,0,Regular
13624.0,387,1,462.08,0,22,21.003636363636364,60.48,1,At Risk
13625.0,596,1,301.26,0,21,14.345714285714283,30.0,1,At Risk
13626.0,252,2,707.04,126,44,16.069090909090907,51.0,1,At Risk
13627.0,58,7,2245.9,581,129,17.410077519379847,203.52,0,Regular
13628.0,675,1,310.14,0,16,19.38375,91.8,1,At Risk
13629.0,22,19,13370.86,642,87,153.6880459770115,358.0,0,High Value
13630.0,4,7,2031.78,280,71,28.61661971830986,158.39999999999998,0,Regular
13631.0,99,11,3070.42,167,11,279.1290909090909,850.0,0,Regular
13632.0,24,8,3645.81,586,220,16.571863636363638,60.48,0,Regular
13634.0,32,16,5033.77,664,446,11.286479820627804,59.400000000000006,0,High Value
13635.0,67,4,2999.16,671,162,18.51333333333333,81.6,0,At Risk
13636.0,36,5,949.12,248,63,15.065396825396826,34.0,0,At Risk
13637.0,51,3,804.3,174,99,8.124242424242423,25.5,0,At Risk
13638.0,15,1,122.64,0,8,15.33,25.5,0,At Risk
13639.0,73,2,1346.27,362,59,22.81813559322034,237.6,0,At Risk
13640.0,610,1,405.0,0,4,101.25,135.0,1,At Risk
13641.0,640,5,1016.47,93,44,23.10159090909091,76.5,1,At Risk
13642.0,215,4,472.2,217,105,4.497142857142857,29.4,0,At Risk
13643.0,30,10,2156.77,700,102,21.144803921568627,70.80000000000001,0,Regular
13644.0,15,4,2624.26,89,146,17.974383561643837,37.5,0,At Risk
13645.0,119,1,252.1,0,5,50.42,90.0,0,At Risk
13646.0,399,2,326.25,0,58,5.625,29.9,1,At Risk
13647.0,9,8,3041.68,593,139,21.882589928057552,225.0,0,Regular
13648.0,399,8,1764.02,337,106,16.641698113207546,59.400000000000006,1,Regular
13649.0,256,6,1453.68,270,108,13.46,83.4,0,Regular
13650.0,16,10,3288.0,666,172,19.11627906976744,81.0,0,Regular
13651.0,34,3,226.85,346,14,16.20357142857143,25.5,0,At Risk
13652.0,45,5,2262.05,606,141,16.04290780141844,30.0,0,At Risk
13653.0,487,1,152.2,0,9,16.91111111111111,19.8,1,At Risk
13654.0,42,11,6308.0,694,329,19.173252279635257,102.0,0,High Value
13655.0,113,6,2280.51,477,119,19.163949579831936,59.7,0,Regular
13656.0,164,4,1078.85,430,87,12.400574712643676,81.6,0,At Risk
13657.0,10,2,382.14,190,16,23.88375,67.5,0,At Risk
13658.0,9,9,6025.5,662,237,25.424050632911392,167.0,0,High Value
13659.0,205,12,4884.68,455,274,17.827299270072995,79.9,0,Regular
13660.0,399,1,306.64,0,40,7.665999999999999,21.8,1,At Risk
13661.0,602,1,325.24,0,17,19.131764705882357,25.5,1,At Risk
13662.0,85,11,2233.61,572,136,16.423602941176473,35.400000000000006,0,Regular
13663.0,178,5,2047.51,467,99,20.681919191919192,85.0,0,At Risk
13665.0,385,3,1711.66,117,106,16.147735849056605,34.0,1,At Risk
13666.0,59,5,127.9,675,19,6.731578947368422,20.4,0,At Risk
13667.0,148,1,299.05,0,83,3.603012048192771,15.8,0,At Risk
13668.0,2,35,12948.48,725,756,17.127619047619046,297.0,0,High Value
13669.0,50,3,413.55,356,14,29.539285714285715,60.0,0,At Risk
13670.0,74,1,349.7,0,25,13.988,30.0,0,At Risk
13671.0,394,1,172.6,0,64,2.696875,10.2,1,At Risk
13672.0,300,3,419.92,429,18,23.32888888888889,54.0,1,At Risk
13673.0,18,2,387.44,13,60,6.457333333333334,49.5,0,At Risk
13674.0,432,1,240.68,0,14,17.19142857142857,22.95,1,At Risk
13675.0,150,2,486.8200000000001,133,25,19.472800000000003,35.400000000000006,0,At Risk
13676.0,538,2,243.9,80,13,18.76153846153846,52.5,1,At Risk
13677.0,404,2,551.24,115,106,5.200377358490566,29.85,1,At Risk
13678.0,151,1,232.6,0,16,14.5375,19.0,0,At Risk
13679.0,493,3,281.26,241,50,5.6252,23.8,1,At Risk
13680.0,0,12,11419.67,733,646,17.67750773993808,306.0,0,High Value
13681.0,17,4,827.83,137,57,14.523333333333332,41.25,0,At Risk
13682.0,186,1,59.5,0,3,19.83333333333333,25.5,0,At Risk
13683.0,457,1,258.6,0,10,25.860000000000003,35.400000000000006,1,At Risk
13684.0,285,4,594.88,335,108,5.508148148148148,152.64,1,At Risk
13685.0,2,7,3119.44,57,39,79.98564102564103,1170.0,0,Regular
13686.0,182,3,409.04,218,34,12.030588235294118,26.4,0,At Risk
13687.0,437,1,11880.84,0,45,264.01866666666666,1653.12,1,High Value
13688.0,634,1,375.5,0,5,75.1,92.5,1,At Risk
13689.0,62,2,1259.5,381,9,139.94444444444446,179.0,0,At Risk
13690.0,58,1,172.25,0,9,19.13888888888889,44.85,0,At Risk
13691.0,395,1,212.78,0,54,3.9403703703703705,41.25,1,At Risk
13692.0,24,5,3114.4,395,96,32.44166666666667,183.6,0,At Risk
13693.0,373,9,2011.82,358,106,18.979433962264157,50.85,1,Regular
13694.0,3,143,195640.69,731,1519,128.7957142857143,952.0,2,High Value
13695.0,30,16,2770.73,546,96,28.86177083333333,158.39999999999998,0,Regular
13696.0,421,3,2020.4,244,24,84.18333333333334,745.0,1,At Risk
13697.0,38,1,151.3,0,12,12.608333333333334,19.8,0,At Risk
13698.0,596,2,451.73,85,38,11.887631578947367,79.9,1,At Risk
13699.0,154,2,764.15,395,37,20.6527027027027,44.85,0,At Risk
13700.0,25,13,2596.9700000000003,644,240,10.820708333333334,99.6,0,Regular
13701.0,446,1,161.0,0,9,17.88888888888889,29.700000000000003,1,At Risk
13702.0,445,1,135.18,0,5,27.036,39.6,1,At Risk
13703.0,317,2,425.56,96,37,11.501621621621622,99.5,1,At Risk
13704.0,4,9,2308.06,83,134,17.224328358208954,51.0,0,Regular
13705.0,7,7,1717.19,616,74,23.205270270270272,165.0,0,Regular
13706.0,302,2,631.1700000000001,324,38,16.609736842105264,39.9,1,At Risk
13707.0,266,5,3365.86,269,155,21.715225806451613,91.8,1,At Risk
13708.0,270,1,285.33,0,49,5.823061224489796,17.700000000000003,1,At Risk
13709.0,3,18,7571.35,693,407,18.602825552825557,177.60000000000002,0,High Value
13710.0,31,3,509.52,580,15,33.968,67.2,0,At Risk
13711.0,218,9,1792.26,505,92,19.48108695652174,54.0,0,Regular
13712.0,246,2,766.42,364,33,23.224848484848483,101.76,0,At Risk
13713.0,407,3,740.76,174,80,9.2595,39.9,1,At Risk
13714.0,464,1,161.35,0,30,5.378333333333333,21.9,1,At Risk
13715.0,280,17,8153.04,357,512,15.92390625,152.64,0,High Value
13716.0,268,1,138.28,0,21,6.584761904761905,20.4,1,At Risk
13717.0,31,8,1763.3,453,124,14.22016129032258,34.68,0,Regular
13718.0,245,2,306.55,49,12,25.54583333333333,111.6,0,At Risk
13719.0,14,11,2783.08,556,248,11.222096774193547,52.2,0,Regular
13720.0,116,4,799.9,138,43,18.60232558139535,79.2,0,At Risk
13721.0,35,2,741.54,358,42,17.655714285714286,39.6,0,At Risk
13722.0,131,10,5635.41,514,189,29.816984126984128,102.0,0,High Value
13723.0,216,6,1194.08,394,58,20.58758620689655,61.2,0,Regular
13724.0,636,1,213.01,0,42,5.071666666666666,14.75,1,At Risk
13725.0,49,8,1980.56,258,104,19.043846153846157,136.0,0,Regular
13726.0,38,2,1079.66,61,42,25.70619047619048,179.0,0,At Risk
13727.0,28,8,1074.15,701,83,12.941566265060242,47.7,0,Regular
13728.0,36,16,2855.17,693,164,17.409573170731708,44.94,0,Regular
13729.0,435,3,724.73,248,39,18.582820512820515,59.7,1,At Risk
13730.0,135,2,752.6,25,43,17.50232558139535,39.6,0,At Risk
13731.0,218,2,610.59,27,38,16.068157894736842,23.4,0,At Risk
13732.0,27,1,491.86,0,33,14.904848484848486,30.0,0,At Risk
13733.0,410,2,487.03,324,29,16.794137931034484,70.80000000000001,1,At Risk
13734.0,508,4,6695.6900000000005,94,27,247.98851851851853,2970.7500000000005,1,High Value
13735.0,24,13,9762.77,701,647,15.089289026275116,102.0,0,High Value
13736.0,4,7,2752.47,728,554,4.968357400722021,35.400000000000006,0,Regular
13737.0,199,1,339.6,0,30,11.32,73.94999999999999,0,At Risk
13738.0,395,1,434.78,0,89,4.885168539325843,40.56,1,At Risk
13739.0,17,2,292.2,509,6,48.7,91.8,0,At Risk
13740.0,240,5,1582.77,496,94,16.837978723404255,67.8,0,At Risk
13741.0,71,3,668.4300000000001,145,34,19.65970588235294,47.7,0,At Risk
13742.0,16,12,3107.87,303,313,9.92929712460064,51.0,0,Regular
13743.0,2,7,1341.6,256,41,32.72195121951219,70.2,0,Regular
13744.0,94,2,1080.52,197,63,17.15111111111111,41.76,0,At Risk
13745.0,161,2,777.36,383,56,13.881428571428572,81.36,0,At Risk
13746.0,413,1,176.69,0,9,19.63222222222222,35.7,1,At Risk
13747.0,373,2,169.8,51,5,33.96,79.6,1,At Risk
13748.0,95,9,2064.35,642,58,35.592241379310344,204.0,0,Regular
13750.0,53,11,3602.18,563,75,48.029066666666665,325.44,0,Regular
13751.0,287,1,296.25,0,9,32.916666666666664,165.0,1,At Risk
13752.0,123,7,1579.8300000000002,403,94,16.806702127659577,75.0,0,Regular
13753.0,287,4,2094.57,449,80,26.182125000000003,86.39999999999999,1,At Risk
13754.0,151,3,447.05,285,21,21.28809523809524,52.2,0,At Risk
13755.0,3,9,2108.06,59,321,6.567165109034268,59.400000000000006,0,Regular
13756.0,1,23,8655.95,722,343,25.236005830903792,355.20000000000005,0,High Value
13757.0,674,1,195.55,0,8,24.44375,153.0,1,At Risk
13758.0,11,15,8698.13,727,285,30.51975438596491,204.0,0,High Value
13759.0,32,2,659.4100000000001,37,25,26.376400000000004,157.92000000000002,0,At Risk
13760.0,53,5,1363.64,539,119,11.459159663865544,175.2,0,At Risk
13761.0,49,6,1952.17,606,122,16.001393442622952,119.4,0,Regular
13762.0,218,5,2472.48,479,35,70.64228571428572,208.8,0,At Risk
13763.0,62,3,5217.44,371,50,104.3488,204.0,0,High Value
13764.0,70,6,2919.62,571,370,7.890864864864865,34.0,0,Regular
13765.0,652,1,352.821,0,17,20.75417647058824,39.9,1,At Risk
13766.0,494,1,190.35,0,17,11.197058823529412,20.0,1,At Risk
13767.0,1,73,33903.57,736,764,44.37640052356021,532.8000000000001,0,High Value
13768.0,726,2,875.97,4,33,26.544545454545457,89.10000000000001,1,At Risk
13769.0,1,20,5478.12,721,275,19.92043636363636,157.92000000000002,0,High Value
13770.0,421,4,785.37,308,48,16.361875,177.60000000000002,1,At Risk
